,Arrival_Date,Modal_x0020_Price
415877,2010-04-05,1200.0
415878,2010-04-06,1200.0
415879,2010-04-07,1100.0
415880,2010-04-08,1100.0
415881,2010-04-09,1200.0
415882,2010-04-12,1300.0
415883,2010-04-13,1400.0
415884,2010-04-15,1150.0
415885,2010-04-16,1300.0
415886,2010-04-17,1300.0
415887,2010-04-19,1200.0
415888,2010-04-20,1350.0
415889,2010-04-21,1400.0
415890,2010-04-22,1300.0
415891,2010-04-23,1300.0
415892,2010-04-24,1400.0
415893,2010-04-26,1300.0
415894,2010-04-27,1300.0
415895,2010-04-28,1500.0
415896,2010-04-29,1300.0
415897,2010-04-30,1300.0
415898,2010-05-03,1500.0
415899,2010-05-04,1500.0
415900,2010-05-05,1400.0
415901,2010-05-06,1500.0
415902,2010-05-07,1600.0
415903,2010-05-10,1500.0
415904,2010-05-11,1500.0
415905,2010-05-12,1600.0
415906,2010-05-13,1550.0
415907,2010-05-14,1500.0
415908,2010-05-15,1500.0
415909,2010-05-17,1500.0
415910,2010-05-18,1600.0
415911,2010-05-19,1700.0
415912,2010-05-20,1700.0
415913,2010-05-21,1800.0
415914,2010-05-22,1800.0
415915,2010-05-24,1850.0
415916,2010-05-25,1800.0
415917,2010-05-26,1900.0
415918,2010-05-27,2200.0
415919,2010-05-28,2300.0
415920,2010-05-29,2300.0
415921,2010-05-31,2300.0
415922,2010-06-01,2400.0
415923,2010-06-02,2400.0
415924,2010-06-03,2500.0
415925,2010-06-04,2500.0
415926,2010-06-05,2400.0
415927,2010-06-07,2400.0
415928,2010-06-08,2500.0
415929,2010-06-09,2500.0
415930,2010-06-10,2600.0
415931,2010-06-11,2600.0
415932,2010-06-14,2500.0
415933,2010-06-15,2500.0
415934,2010-06-16,2500.0
415935,2010-06-17,2500.0
415936,2010-06-18,2600.0
415937,2010-06-19,2400.0
415938,2010-06-21,2500.0
415939,2010-06-22,2400.0
415940,2010-06-23,2500.0
415941,2010-06-24,2500.0
415942,2010-06-25,2600.0
415943,2010-06-26,2600.0
415944,2010-06-28,2500.0
415945,2010-06-29,2500.0
415946,2010-06-30,2600.0
415947,2010-07-01,2600.0
415948,2010-07-02,2600.0
415949,2010-07-03,2600.0
415950,2010-07-06,2600.0
415951,2010-07-07,2600.0
415952,2010-07-08,2600.0
415953,2010-07-09,2600.0
415954,2010-07-12,2700.0
415955,2010-07-13,2700.0
415956,2010-07-14,2700.0
415957,2010-07-15,2700.0
415958,2010-07-16,2600.0
415959,2010-07-17,2700.0
415960,2010-07-20,2600.0
415961,2010-07-21,2600.0
415962,2010-07-22,2700.0
415963,2010-07-23,2800.0
415964,2010-07-24,2700.0
415965,2010-07-26,2700.0
415966,2010-07-27,2700.0
415967,2010-07-28,2700.0
415968,2010-07-29,2700.0
415969,2010-07-30,2700.0
415970,2010-07-31,2700.0
415971,2010-08-02,2700.0
415972,2010-08-03,2700.0
415973,2010-08-04,2700.0
415974,2010-08-05,2700.0
415975,2010-08-06,2700.0
415976,2010-08-07,2700.0
415977,2010-08-09,2700.0
415978,2010-08-10,2700.0
415979,2010-08-11,2800.0
415980,2010-08-12,3000.0
415981,2010-08-13,2900.0
415982,2010-08-16,3100.0
415983,2010-08-17,3500.0
415984,2010-08-18,3400.0
415985,2010-08-19,3300.0
415986,2010-08-20,3200.0
415987,2010-08-21,3300.0
415988,2010-08-23,3300.0
415989,2010-08-24,3400.0
415990,2010-08-25,3500.0
415991,2010-08-26,3500.0
415992,2010-08-27,3300.0
415993,2010-08-28,3600.0
416183,2010-08-30,500.0
415994,2010-08-31,3500.0
416185,2010-09-06,500.0
415995,2010-09-07,3500.0
415996,2010-09-08,3600.0
415997,2010-09-09,3200.0
415998,2010-09-20,3400.0
415999,2010-09-21,3400.0
416000,2010-09-22,3200.0
416001,2010-09-23,3400.0
416002,2010-09-24,3300.0
416003,2010-09-25,3200.0
416004,2010-09-27,3000.0
416005,2010-09-28,2800.0
416006,2010-09-29,2800.0
416007,2010-09-30,2800.0
416558,2010-10-01,850.0
416008,2010-10-06,2500.0
416009,2010-10-08,2400.0
416010,2010-10-11,2300.0
416011,2010-10-12,2300.0
416012,2010-10-13,2200.0
416013,2010-10-14,2300.0
416014,2010-10-15,2400.0
416015,2010-10-18,2400.0
416016,2010-10-20,2500.0
416017,2010-10-21,2500.0
416018,2010-10-23,2400.0
416019,2010-10-25,2300.0
416020,2010-10-26,2300.0
416021,2010-10-27,2400.0
416022,2010-10-28,2200.0
416023,2010-10-29,2300.0
416214,2010-10-30,450.0
416024,2010-11-02,2200.0
416025,2010-11-03,2300.0
416026,2010-11-08,2200.0
416027,2010-11-09,2200.0
416028,2010-12-01,2400.0
98937,2011-01-01,1800.0
98938,2011-01-03,1800.0
98939,2011-01-17,2000.0
98940,2011-01-18,2100.0
98941,2011-01-19,2100.0
98942,2011-02-01,2100.0
98943,2011-02-02,2200.0
98944,2011-02-03,2100.0
99103,2011-02-04,450.0
98945,2011-02-05,2200.0
98946,2011-02-07,2200.0
98947,2011-02-08,2200.0
98948,2011-02-09,2400.0
98949,2011-02-10,2300.0
98950,2011-02-14,2500.0
98951,2011-02-15,2600.0
98952,2011-02-17,2500.0
98953,2011-02-18,2500.0
98954,2011-02-19,2600.0
98955,2011-02-21,2700.0
98956,2011-02-22,2700.0
98957,2011-02-23,2700.0
98958,2011-02-24,1500.0
98960,2011-02-25,2700.0
98961,2011-02-26,2500.0
98962,2011-02-28,2700.0
98963,2011-03-01,2600.0
98964,2011-03-05,2650.0
98965,2011-03-07,2650.0
98966,2011-04-01,2500.0
98967,2011-04-02,2600.0
98968,2011-04-05,2500.0
98969,2011-04-06,2500.0
98970,2011-04-07,2600.0
98971,2011-04-08,2600.0
98972,2011-04-11,2600.0
98973,2011-04-12,2600.0
98974,2011-04-13,2700.0
98975,2011-04-15,2800.0
98976,2011-04-19,2400.0
98977,2011-04-20,2600.0
98978,2011-04-21,2500.0
98979,2011-04-23,2400.0
98980,2011-04-25,2600.0
98981,2011-04-26,2600.0
98982,2011-04-27,2400.0
98983,2011-04-28,2400.0
98984,2011-04-29,2300.0
98985,2011-04-30,2200.0
98986,2011-05-02,2100.0
98987,2011-05-03,2200.0
98988,2011-05-04,2200.0
98989,2011-05-05,2200.0
98990,2011-05-07,2100.0
98991,2011-05-09,2300.0
98992,2011-05-10,2100.0
98993,2011-05-11,2100.0
98994,2011-05-12,2000.0
98995,2011-05-13,1900.0
98996,2011-05-16,2000.0
98997,2011-05-17,2000.0
98998,2011-05-18,1900.0
98999,2011-05-19,1900.0
99000,2011-05-20,2000.0
99001,2011-05-21,2000.0
99002,2011-05-23,2000.0
99003,2011-05-24,2000.0
99004,2011-05-25,1900.0
99005,2011-05-26,2000.0
99006,2011-05-27,2000.0
99007,2011-05-28,2100.0
99008,2011-05-30,2000.0
99009,2011-05-31,2000.0
99010,2011-06-01,2000.0
99011,2011-06-02,2100.0
99012,2011-06-03,2000.0
99013,2011-06-04,2000.0
99014,2011-06-06,2100.0
99015,2011-06-07,2000.0
99016,2011-06-08,1900.0
99017,2011-06-09,2000.0
99018,2011-06-10,2100.0
99019,2011-06-13,2000.0
99020,2011-06-14,1900.0
99021,2011-06-15,2000.0
99022,2011-06-16,1800.0
99023,2011-06-17,2000.0
99024,2011-06-18,1900.0
99025,2011-06-20,2000.0
99026,2011-06-21,2000.0
99027,2011-06-22,1900.0
99028,2011-06-23,2000.0
99354,2011-06-24,1300.0
99029,2011-06-25,2000.0
99030,2011-06-27,2000.0
99031,2011-06-28,2000.0
99032,2011-06-29,2100.0
99033,2011-06-30,2000.0
99034,2011-07-01,2000.0
99035,2011-07-02,2000.0
99036,2011-07-04,2100.0
99037,2011-07-05,2300.0
99038,2011-07-06,2000.0
99039,2011-07-07,2300.0
99192,2011-07-08,550.0
99040,2011-07-11,2600.0
99041,2011-07-12,2500.0
99042,2011-07-13,2600.0
99043,2011-07-14,2500.0
99044,2011-07-15,2600.0
99045,2011-07-16,2800.0
99046,2011-07-18,2800.0
99199,2011-07-19,550.0
99200,2011-07-20,550.0
99047,2011-07-21,2800.0
99048,2011-07-22,2700.0
99049,2011-07-23,2800.0
99204,2011-07-25,550.0
99050,2011-07-26,2800.0
99206,2011-07-27,550.0
99207,2011-07-28,550.0
99208,2011-07-29,550.0
99209,2011-07-30,550.0
99051,2011-08-01,3100.0
99052,2011-08-02,3200.0
99053,2011-08-03,3100.0
99054,2011-08-04,3300.0
99213,2011-08-05,600.0
99214,2011-08-06,600.0
99215,2011-08-08,600.0
99216,2011-08-09,700.0
99217,2011-08-10,700.0
99378,2011-08-11,1600.0
99218,2011-08-12,650.0
99219,2011-08-16,600.0
99220,2011-08-17,550.0
99221,2011-08-18,550.0
99222,2011-08-19,600.0
99223,2011-08-20,600.0
99224,2011-08-22,650.0
99225,2011-08-23,650.0
99226,2011-08-24,600.0
99227,2011-08-25,600.0
99228,2011-08-26,600.0
99229,2011-08-27,600.0
99230,2011-08-29,700.0
99231,2011-08-30,700.0
99232,2011-09-02,600.0
99233,2011-09-03,600.0
99234,2011-09-05,600.0
99235,2011-09-06,600.0
99236,2011-09-07,600.0
99237,2011-09-08,550.0
99238,2011-09-09,550.0
99239,2011-09-12,550.0
99240,2011-09-13,600.0
99241,2011-09-14,600.0
99242,2011-09-15,600.0
99603,2011-09-16,850.0
99243,2011-09-17,600.0
99244,2011-09-19,600.0
99245,2011-09-20,600.0
99246,2011-09-21,600.0
99055,2011-09-22,2800.0
99248,2011-09-23,550.0
99056,2011-09-24,2800.0
99057,2011-09-26,2700.0
99058,2011-09-28,2700.0
99059,2011-09-29,2600.0
99060,2011-09-30,2700.0
99061,2011-10-01,2800.0
99254,2011-10-03,700.0
99062,2011-10-04,2800.0
99063,2011-10-07,2700.0
99257,2011-10-10,650.0
99258,2011-10-12,600.0
99064,2011-10-13,2900.0
99065,2011-10-14,2800.0
99261,2011-10-15,600.0
99066,2011-10-17,2800.0
99263,2011-10-18,600.0
99067,2011-10-19,2800.0
99068,2011-10-20,2800.0
99069,2011-10-21,2800.0
99266,2011-10-22,600.0
99267,2011-10-24,650.0
99070,2011-10-26,2700.0
99071,2011-10-28,2700.0
99072,2011-10-29,2900.0
99073,2011-10-31,2900.0
99074,2011-11-02,2700.0
99075,2011-11-03,2800.0
99076,2011-11-04,2700.0
99077,2011-11-05,2700.0
99078,2011-11-08,2100.0
99079,2011-11-09,2200.0
99080,2011-11-10,2300.0
99081,2011-11-11,2200.0
99082,2011-11-15,2600.0
99083,2011-11-16,2400.0
99084,2011-11-17,2400.0
99085,2011-11-18,2300.0
99086,2011-11-19,2300.0
99087,2011-11-21,2100.0
99088,2011-11-23,2200.0
99089,2011-11-24,2100.0
99090,2011-11-25,2100.0
99091,2011-11-26,2100.0
99092,2011-11-28,2100.0
99093,2011-11-29,2100.0
99094,2011-11-30,2000.0
99095,2011-12-01,2000.0
313538,2012-01-01,2000.0
313539,2012-01-02,2000.0
313540,2012-01-03,2000.0
313541,2012-01-04,1900.0
313542,2012-01-05,2000.0
313543,2012-01-06,2000.0
313544,2012-01-07,2000.0
313545,2012-01-09,2000.0
313546,2012-01-10,2000.0
313547,2012-01-11,2000.0
313548,2012-01-12,2000.0
313549,2012-01-13,2000.0
313550,2012-01-16,2300.0
313551,2012-01-17,2600.0
313552,2012-01-18,2500.0
313553,2012-01-19,2400.0
313554,2012-01-20,2300.0
313555,2012-01-21,2400.0
313556,2012-01-23,2400.0
313557,2012-01-24,2200.0
313558,2012-01-25,2200.0
313559,2012-01-27,2400.0
313560,2012-01-28,2500.0
313561,2012-01-30,2500.0
313562,2012-01-31,2500.0
313563,2012-02-01,2600.0
313564,2012-02-02,2500.0
313565,2012-02-03,2700.0
313566,2012-02-04,2500.0
313567,2012-02-06,2600.0
313568,2012-02-07,2600.0
313569,2012-02-08,2600.0
313570,2012-02-09,2600.0
313571,2012-02-10,2600.0
313572,2012-02-13,2600.0
313573,2012-02-14,2700.0
313574,2012-02-15,2700.0
313575,2012-02-16,2500.0
313576,2012-02-17,2600.0
313577,2012-02-18,2800.0
313578,2012-02-21,2700.0
313579,2012-02-22,2600.0
313580,2012-02-23,2500.0
313581,2012-02-24,2500.0
313582,2012-02-25,2600.0
313583,2012-02-27,2600.0
313584,2012-02-28,2400.0
313585,2012-02-29,2500.0
313586,2012-03-01,2300.0
313587,2012-03-02,2300.0
313588,2012-03-03,2300.0
313589,2012-03-05,2300.0
313590,2012-03-06,2500.0
313591,2012-03-07,2400.0
313592,2012-03-08,2400.0
313593,2012-03-09,2400.0
313594,2012-03-12,2400.0
313595,2012-03-13,2500.0
313596,2012-03-14,2400.0
313597,2012-03-15,2600.0
313598,2012-03-16,2600.0
313599,2012-03-17,2500.0
313600,2012-03-19,2000.0
313601,2012-03-20,2500.0
313602,2012-03-21,2600.0
313603,2012-03-22,2500.0
313604,2012-03-24,2500.0
313605,2012-03-26,2600.0
313606,2012-03-27,2600.0
313607,2012-03-28,2700.0
313608,2012-03-29,2500.0
313609,2012-03-30,2600.0
313610,2012-03-31,2700.0
313611,2012-04-02,2500.0
313612,2012-04-03,2500.0
313613,2012-04-05,2300.0
313614,2012-04-09,2500.0
313615,2012-04-10,2600.0
313616,2012-04-11,2500.0
313617,2012-04-12,2400.0
313618,2012-04-13,2300.0
313619,2012-04-16,2300.0
313620,2012-04-17,2300.0
313621,2012-04-18,2300.0
313622,2012-04-19,2000.0
313623,2012-04-20,2000.0
313624,2012-04-21,1900.0
313625,2012-04-23,2000.0
313626,2012-04-25,2100.0
313627,2012-04-26,2300.0
313628,2012-04-27,2000.0
313629,2012-04-28,1800.0
313630,2012-04-30,1900.0
313631,2012-05-02,2000.0
313632,2012-05-03,1900.0
313633,2012-05-04,1800.0
313634,2012-05-05,1900.0
313635,2012-05-07,2000.0
313636,2012-05-08,2000.0
313637,2012-05-09,2000.0
313638,2012-05-10,2000.0
313639,2012-05-11,2000.0
313640,2012-05-14,2000.0
313641,2012-05-15,2000.0
313642,2012-05-16,1800.0
313643,2012-05-17,2100.0
313644,2012-05-18,2000.0
313645,2012-05-19,2000.0
313646,2012-05-21,2300.0
313647,2012-05-22,2300.0
313648,2012-05-23,2100.0
313649,2012-05-24,2300.0
313650,2012-05-25,2300.0
313651,2012-05-26,2300.0
313652,2012-05-28,2200.0
313653,2012-05-29,2300.0
313654,2012-05-30,2200.0
313655,2012-05-31,2300.0
313656,2012-06-01,2400.0
313657,2012-06-02,2600.0
313658,2012-06-05,2600.0
313659,2012-06-06,2800.0
313858,2012-06-07,700.0
313660,2012-06-08,2800.0
313661,2012-06-11,2700.0
313860,2012-06-12,750.0
313861,2012-06-13,750.0
313862,2012-06-14,1000.0
313863,2012-06-15,700.0
313864,2012-06-16,700.0
313865,2012-06-18,700.0
313866,2012-06-19,700.0
313867,2012-06-20,700.0
313662,2012-06-21,3200.0
313663,2012-06-22,3200.0
313664,2012-06-23,3000.0
313665,2012-06-25,3000.0
314071,2012-06-26,1600.0
313871,2012-06-27,700.0
313872,2012-06-28,750.0
313873,2012-06-29,800.0
313874,2012-06-30,900.0
313875,2012-07-02,850.0
313876,2012-07-03,750.0
313877,2012-07-04,750.0
313878,2012-07-05,800.0
313879,2012-07-06,700.0
313880,2012-07-07,700.0
313881,2012-07-09,750.0
313882,2012-07-10,750.0
313883,2012-07-11,750.0
313884,2012-07-12,700.0
313885,2012-07-13,700.0
313886,2012-07-16,750.0
313887,2012-07-17,720.0
313888,2012-07-18,750.0
314084,2012-07-19,1700.0
313889,2012-07-20,720.0
313890,2012-07-21,750.0
313891,2012-07-23,1300.0
313892,2012-07-24,1500.0
313893,2012-07-25,1600.0
313894,2012-07-26,1600.0
314348,2012-07-27,1200.0
313895,2012-07-28,1500.0
313896,2012-07-30,700.0
313897,2012-07-31,800.0
313898,2012-08-01,750.0
313899,2012-08-02,800.0
313900,2012-08-03,750.0
313901,2012-08-04,750.0
313902,2012-08-06,750.0
313903,2012-08-07,750.0
313904,2012-08-08,800.0
313905,2012-08-09,750.0
313906,2012-08-10,750.0
313907,2012-08-13,750.0
313908,2012-08-14,750.0
314098,2012-08-16,1500.0
313909,2012-08-17,750.0
313666,2012-08-21,3200.0
313911,2012-08-22,750.0
313912,2012-08-23,750.0
313667,2012-08-24,2400.0
313914,2012-08-25,1500.0
313915,2012-08-27,700.0
313916,2012-08-28,750.0
313668,2012-08-29,1100.0
314105,2012-08-30,1600.0
313917,2012-08-31,700.0
314106,2012-09-01,1500.0
314107,2012-09-03,1400.0
313918,2012-09-04,700.0
314109,2012-09-05,1400.0
314110,2012-09-06,1400.0
313919,2012-09-07,700.0
313920,2012-09-10,700.0
314382,2012-09-11,700.0
313921,2012-09-12,700.0
313922,2012-09-13,700.0
313923,2012-09-14,700.0
313924,2012-09-15,700.0
313925,2012-09-17,700.0
313669,2012-09-18,3200.0
313670,2012-09-20,2000.0
313671,2012-09-21,2200.0
313672,2012-09-22,2200.0
313673,2012-09-24,2200.0
313674,2012-09-25,2200.0
313675,2012-09-26,2100.0
313676,2012-09-27,2100.0
313677,2012-09-28,2000.0
313678,2012-09-29,2000.0
313679,2012-10-01,2000.0
313680,2012-10-03,1800.0
313681,2012-10-04,1800.0
313682,2012-10-05,1800.0
313683,2012-10-08,2000.0
313684,2012-10-09,1900.0
313685,2012-10-10,1900.0
313686,2012-10-11,1800.0
313687,2012-10-12,1900.0
313688,2012-10-13,1900.0
313689,2012-10-16,1600.0
313690,2012-10-17,1600.0
313691,2012-10-18,1800.0
313692,2012-10-19,2000.0
313693,2012-10-20,1800.0
313694,2012-10-22,1900.0
313695,2012-10-25,2300.0
313696,2012-10-26,1900.0
313697,2012-10-30,1800.0
313698,2012-10-31,1800.0
313699,2012-11-02,1800.0
313700,2012-11-03,1800.0
313701,2012-11-05,1800.0
313702,2012-11-06,2200.0
313703,2012-11-07,1900.0
313704,2012-11-08,1800.0
313705,2012-11-09,1800.0
313706,2012-11-13,1800.0
313707,2012-11-15,1800.0
313708,2012-11-16,1900.0
313709,2012-11-17,1800.0
313710,2012-11-19,1800.0
313711,2012-11-20,1800.0
313712,2012-11-21,1900.0
313713,2012-11-22,1800.0
313714,2012-11-23,1800.0
313715,2012-11-24,1900.0
313716,2012-11-26,1900.0
313717,2012-11-27,2500.0
313718,2012-11-28,1800.0
313719,2012-11-29,1900.0
313720,2012-11-30,1900.0
313721,2012-12-03,2000.0
313722,2012-12-04,2100.0
313723,2012-12-05,2000.0
313724,2012-12-06,2000.0
313725,2012-12-07,2200.0
313726,2012-12-10,2000.0
313727,2012-12-11,2100.0
313728,2012-12-12,2200.0
313729,2012-12-13,2100.0
313730,2012-12-14,2200.0
313731,2012-12-15,2100.0
313732,2012-12-17,2300.0
313733,2012-12-18,2300.0
313734,2012-12-19,2300.0
313735,2012-12-20,2300.0
313736,2012-12-21,2250.0
313737,2012-12-22,2300.0
313738,2012-12-24,2100.0
313739,2012-12-26,2100.0
313740,2012-12-27,2200.0
313741,2012-12-28,2200.0
313742,2012-12-29,3000.0
313743,2012-12-31,2200.0
529227,2013-01-01,2100.0
529228,2013-01-02,2100.0
529229,2013-01-03,2200.0
529230,2013-01-04,2250.0
529231,2013-01-05,2300.0
529232,2013-01-07,2200.0
529233,2013-01-08,2200.0
529234,2013-01-09,2200.0
529235,2013-01-10,2200.0
529236,2013-01-11,2200.0
529237,2013-01-15,2300.0
529238,2013-01-16,2400.0
529239,2013-01-17,2300.0
529240,2013-01-18,2300.0
529241,2013-01-19,2300.0
529242,2013-01-21,2300.0
529243,2013-01-22,2200.0
529244,2013-01-23,2300.0
529245,2013-01-24,2300.0
529246,2013-01-28,2300.0
529247,2013-01-29,2200.0
529248,2013-01-30,2200.0
529249,2013-01-31,2300.0
529250,2013-02-01,2200.0
529251,2013-02-02,2800.0
529252,2013-02-04,2200.0
529253,2013-02-05,2200.0
529254,2013-02-06,2100.0
529255,2013-02-07,2200.0
529256,2013-02-08,2100.0
529257,2013-02-11,2200.0
529258,2013-02-12,2200.0
529259,2013-02-13,2200.0
529260,2013-02-15,2100.0
529261,2013-02-16,2100.0
529262,2013-02-18,2000.0
529263,2013-02-19,2000.0
529264,2013-02-20,1900.0
529265,2013-02-21,2000.0
529266,2013-02-22,2000.0
529267,2013-02-23,1900.0
529268,2013-02-25,2800.0
529269,2013-02-26,2000.0
529270,2013-02-27,1800.0
529271,2013-02-28,1200.0
529272,2013-03-01,1700.0
529273,2013-03-02,1700.0
529274,2013-03-04,1600.0
529275,2013-03-05,1600.0
529276,2013-03-06,1700.0
529277,2013-03-07,1600.0
529278,2013-03-08,1600.0
529279,2013-03-11,1700.0
529280,2013-03-12,1700.0
529281,2013-03-13,1700.0
529282,2013-03-14,1600.0
529283,2013-03-15,1600.0
529284,2013-03-16,1600.0
529285,2013-03-18,1600.0
529286,2013-03-19,1600.0
529287,2013-03-20,1600.0
529288,2013-03-21,1600.0
529289,2013-03-22,1600.0
529290,2013-03-23,1600.0
529291,2013-03-25,1600.0
529292,2013-03-30,1600.0
529293,2013-04-01,1700.0
529294,2013-04-04,2000.0
529295,2013-04-05,1700.0
529296,2013-04-06,1100.0
529297,2013-04-08,1500.0
529298,2013-04-09,1650.0
529299,2013-04-10,1700.0
529300,2013-04-12,1600.0
529301,2013-04-15,1600.0
529302,2013-04-17,1800.0
529303,2013-04-18,1800.0
529304,2013-04-19,1600.0
529305,2013-04-20,1600.0
529306,2013-04-22,1600.0
529307,2013-04-24,1600.0
529308,2013-04-25,2000.0
529309,2013-04-27,1600.0
529310,2013-04-29,1550.0
529311,2013-04-30,1500.0
529312,2013-05-02,1600.0
529313,2013-05-03,1500.0
529314,2013-05-06,1550.0
529315,2013-05-07,1600.0
529316,2013-05-08,1600.0
529317,2013-05-10,1600.0
529318,2013-05-15,1750.0
529319,2013-05-16,1750.0
529320,2013-05-17,1800.0
529321,2013-05-18,1900.0
529322,2013-05-20,2000.0
529323,2013-05-21,2100.0
529324,2013-05-22,2000.0
529325,2013-05-23,2100.0
529326,2013-05-24,2200.0
529327,2013-05-25,2100.0
529328,2013-05-27,2200.0
529329,2013-05-28,2100.0
529330,2013-05-29,2100.0
529331,2013-05-30,2100.0
529332,2013-05-31,1650.0
529333,2013-06-01,2200.0
529334,2013-06-03,2200.0
529335,2013-06-04,2100.0
529336,2013-06-05,2100.0
529337,2013-06-06,2150.0
529338,2013-06-07,2200.0
529339,2013-06-10,2300.0
529632,2013-06-11,1700.0
529479,2013-06-12,1100.0
529480,2013-06-13,1100.0
529481,2013-06-14,1100.0
529482,2013-06-15,1100.0
529483,2013-06-17,1200.0
529484,2013-06-18,1200.0
529485,2013-06-19,1200.0
529640,2013-06-20,1700.0
529486,2013-06-21,1200.0
529641,2013-06-22,1700.0
529487,2013-06-24,1200.0
529818,2013-06-25,800.0
529819,2013-06-26,800.0
529488,2013-06-27,1150.0
529489,2013-06-28,1200.0
529490,2013-06-29,1300.0
529491,2013-07-01,900.0
529824,2013-07-02,900.0
529492,2013-07-03,1300.0
529493,2013-07-04,1300.0
529494,2013-07-05,1200.0
529495,2013-07-06,1300.0
529496,2013-07-08,1200.0
529497,2013-07-09,500.0
529498,2013-07-10,1400.0
529832,2013-07-11,900.0
529499,2013-07-12,1400.0
529654,2013-07-15,1600.0
529500,2013-07-16,1200.0
529655,2013-07-17,1600.0
529501,2013-07-18,1500.0
529502,2013-07-19,1400.0
529503,2013-07-20,1500.0
529657,2013-07-22,1600.0
529504,2013-07-23,1500.0
529340,2013-07-24,1100.0
529506,2013-07-25,1500.0
529660,2013-07-26,1700.0
529341,2013-07-27,3100.0
529342,2013-07-29,3100.0
529343,2013-07-30,3100.0
529344,2013-07-31,3200.0
529345,2013-08-01,3100.0
529346,2013-08-02,3100.0
529347,2013-08-03,3200.0
529348,2013-08-05,3100.0
529668,2013-08-07,1650.0
529349,2013-08-13,3350.0
529350,2013-08-14,3050.0
529351,2013-08-16,3300.0
529352,2013-08-17,3200.0
529353,2013-08-19,3150.0
529354,2013-08-20,3100.0
529355,2013-08-21,3100.0
529356,2013-08-22,3050.0
529357,2013-08-23,3100.0
529358,2013-08-24,3150.0
529359,2013-08-28,3450.0
529360,2013-08-30,3200.0
529361,2013-08-31,3250.0
529362,2013-09-02,3350.0
529363,2013-09-03,3200.0
529364,2013-09-16,3150.0
529365,2013-09-17,3150.0
529366,2013-09-18,3150.0
529367,2013-09-19,3100.0
529368,2013-09-20,3000.0
529369,2013-09-23,3050.0
529370,2013-09-24,3000.0
529371,2013-09-26,3000.0
529372,2013-09-27,2900.0
529373,2013-09-28,2950.0
529374,2013-09-30,2950.0
529375,2013-10-01,2850.0
529377,2013-10-03,3000.0
529379,2013-10-05,2850.0
529380,2013-10-08,2850.0
529381,2013-10-21,2950.0
529382,2013-10-22,2850.0
529383,2013-10-23,3700.0
529384,2013-10-24,2850.0
529385,2013-11-29,2450.0
605101,2014-01-03,2200.0
605102,2014-01-04,2200.0
605104,2014-01-06,2200.0
605106,2014-01-07,2200.0
605108,2014-01-08,2150.0
605109,2014-01-09,2100.0
605110,2014-01-10,2100.0
605111,2014-01-13,2100.0
605112,2014-01-16,2150.0
605113,2014-01-17,2200.0
605114,2014-01-18,2250.0
605115,2014-01-20,2200.0
605116,2014-01-21,2150.0
605117,2014-01-22,2100.0
605118,2014-01-23,2150.0
605119,2014-01-24,2150.0
605120,2014-01-25,2200.0
605121,2014-01-27,2250.0
605122,2014-01-28,2200.0
605123,2014-01-29,2200.0
605124,2014-01-30,2250.0
605125,2014-01-31,2200.0
605126,2014-02-01,2200.0
605127,2014-02-03,2150.0
605128,2014-02-04,2200.0
605129,2014-02-05,2200.0
605130,2014-02-06,2150.0
605131,2014-02-07,2200.0
605132,2014-02-10,2200.0
605133,2014-02-12,2100.0
605134,2014-02-13,2250.0
605135,2014-02-14,2150.0
605136,2014-02-15,2250.0
605374,2014-02-17,1200.0
605137,2014-02-18,2200.0
605138,2014-02-19,1250.0
605139,2014-02-20,2150.0
605140,2014-02-21,2200.0
605141,2014-02-22,2150.0
605142,2014-02-24,2200.0
605143,2014-02-25,2150.0
605144,2014-02-26,2200.0
605145,2014-02-28,2150.0
605146,2014-03-01,2150.0
605147,2014-03-03,2100.0
605148,2014-03-04,2100.0
605149,2014-03-05,2050.0
605150,2014-03-06,2100.0
605151,2014-03-07,2050.0
605152,2014-03-10,1950.0
605153,2014-03-11,1900.0
605154,2014-03-12,1900.0
605155,2014-03-13,1900.0
605156,2014-03-14,1800.0
605157,2014-03-15,1800.0
605158,2014-03-17,1900.0
605160,2014-03-18,1750.0
605386,2014-03-19,1050.0
605161,2014-03-20,1800.0
605162,2014-03-21,1750.0
605163,2014-03-22,1750.0
605164,2014-03-24,1950.0
605165,2014-03-25,1900.0
605166,2014-03-26,1900.0
605167,2014-03-27,1850.0
605168,2014-03-28,1800.0
605169,2014-03-29,1850.0
605170,2014-04-01,1900.0
605171,2014-04-02,1850.0
605172,2014-04-03,1900.0
605173,2014-04-04,1850.0
605174,2014-04-05,1850.0
605175,2014-04-07,1900.0
605176,2014-04-08,1850.0
605177,2014-04-09,2000.0
605178,2014-04-10,2000.0
605179,2014-04-11,2050.0
605180,2014-04-15,2000.0
605405,2014-04-16,1250.0
605181,2014-04-21,2400.0
605182,2014-04-23,2400.0
605183,2014-04-24,2400.0
605184,2014-04-25,2450.0
605185,2014-04-26,2400.0
605186,2014-04-28,2450.0
605187,2014-04-29,2450.0
605188,2014-04-30,2450.0
605189,2014-05-03,2450.0
605190,2014-05-05,2400.0
605873,2014-05-06,1050.0
605191,2014-05-07,2350.0
605192,2014-05-08,2400.0
605193,2014-05-09,2400.0
605194,2014-05-12,2350.0
605195,2014-05-13,2350.0
605196,2014-05-14,2350.0
605197,2014-05-15,2350.0
